SRP356530/LEAVES_D-LEAVES_C	SRP098756/CROWN_D-CROWN_C	SRP098756/LEAVES_D-LEAVES_C	SRP098756/ROOTS_D-ROOTS_C	SRP072216/LEAVES_D-LEAVES_C	SRP072216/LEAVES_D-LEAVES_TABA
TraesCS5A02G229300	1.75451748186853				0.340427209562469	
TraesCS5A02G229500	0.74078172591294				0.236207060792226	-0.269463744917227
TraesCS5A02G229700					-1.12295615854029	-0.523419721867713
TraesCS5A02G230400	1.42758645663921					
TraesCS5A02G232400	-3.22958340700455					
TraesCS5A02G232800	0.515701989426084					
TraesCS5A02G233200		1.40980344793948	1.7111481323876	-1.45657000350107		
TraesCS5A02G233500	0.578283114602369					
TraesCS5A02G234200					0.584390637453959	0.972616830798623
TraesCS5A02G234300					0.792042965075468	0.927325700896457
TraesCS5A02G234400	0.784975414677724				-1.47445871051513	
TraesCS5A02G235700					-0.799330627220879	-0.416197933811967
TraesCS5A02G235800						-0.358011983457131
TraesCS5A02G236000	-1.68427204178501					
TraesCS5A02G236100		-0.947196362253889			-0.215856432342606	-0.338190452108846
TraesCS5A02G236200	-1.02769866400779					
TraesCS5A02G236300	0.706894818914772					-0.308450631755816
TraesCS5A02G236700					-1.5303829263076	-0.951348476265483
TraesCS5A02G237200					0.772563965458422	0.757606391030249
TraesCS5A02G237400					0.623670251352707	0.384559970996316
TraesCS5A02G238000						0.839505680054092
TraesCS5A02G238500					0.553645772064229	
TraesCS5A02G238800	0.696151809371201				0.508363456160372	
TraesCS5A02G239100	2.06990793575192					-0.322454015721985
TraesCS5A02G239400	-0.749446316965223					
TraesCS5A02G240800				1.83375823125197		
TraesCS5A02G241100					-0.694720822598323	
TraesCS5A02G241300	-0.662546564393965	1.15133094029188				
TraesCS5A02G241500	-1.4806389832519					
TraesCS5A02G241700	2.29463433555917					
TraesCS5A02G241900	1.46195965336502					0.309799464297747
TraesCS5A02G242000	-0.709538658080619					
TraesCS5A02G242100	-0.882334497352915					
TraesCS5A02G242300					-0.714716441983401	
TraesCS5A02G242500	0.856790473966526					
TraesCS5A02G242600					-0.421980973079029	-0.750048051021341
TraesCS5A02G242800	0.922569783232863					-0.563660630385348
TraesCS5A02G243200	-1.22935700757892					
TraesCS5A02G243800						-0.264328426911568
TraesCS5A02G245200						-0.580673956096557
TraesCS5A02G245700	-0.812229932294373				-0.612198104124846	0.826872770960523
TraesCS5A02G246300	1.23454573940219					
TraesCS5A02G246700						-0.352284170007201
TraesCS5A02G247200	0.603367786950629				-0.650786725970958	-0.723030002321935
TraesCS5A02G247300	-0.706058822310486			1.1373654503924		
TraesCS5A02G247400					0.63651337815132	
TraesCS5A02G247700	2.23768174211777					
TraesCS5A02G247800	0.899535033513867				-0.560749150182982	-0.533415274951761
TraesCS5A02G248500	-2.03548078439545					
TraesCS5A02G248900	2.2667823170543				0.699810666866774	-0.44989720601087
TraesCS5A02G249000					0.401403382080704	
TraesCS5A02G249200					1.15763484805714	
TraesCS5A02G249600					-1.40393347808526	-1.06891268265322
TraesCS5A02G250100	-0.432469121951101					
TraesCS5A02G250400	2.98750451022148			2.30870431325661		
TraesCS5A02G250800					0.37145845046614	0.422917430404851
TraesCS5A02G251200	-1.35802009668258			1.56088746590785		
TraesCS5A02G251390	-0.595423390712006					-0.249154646493157
TraesCS5A02G251600	-0.779008150350517					
TraesCS5A02G251700	-1.31033380506993					0.573968017644079
TraesCS5A02G251800	-1.32062989151325				1.09590007216417	0.85597835863346
TraesCS5A02G252300					0.281137718674048	
TraesCS5A02G252700					0.289415430630612	
TraesCS5A02G253000					0.873737842511921	
TraesCS5A02G253200	0.666116789147025				-0.835767067473656	
TraesCS5A02G253500	-0.622548998691316				0.572449366473944	0.573557082294121
TraesCS5A02G253700					1.06969193297857	0.81213477428688
TraesCS5A02G253800	-1.98345240644347					1.08608282900824
TraesCS5A02G256400	0.97539541161073					
TraesCS5A02G256600					-0.790419981625317	
TraesCS5A02G256900	2.04100145038607				0.395000478850792	
TraesCS5A02G257100					-0.559331590196576	-1.17444913314301
TraesCS5A02G257600	-2.89845849482914					
TraesCS5A02G258100	-0.634739248440687					
TraesCS5A02G258200	1.16396143722963				0.613555813448411	-0.408168678095396
TraesCS5A02G258700				3.14904717673058		
TraesCS5A02G259200					-0.367768671478108	
TraesCS5A02G260600	-0.41424928562174				-0.361708564925955	-0.560556592145495
TraesCS5A02G260800	-1.05568628052108					
TraesCS5A02G261000						-0.534191879322388
TraesCS5A02G261200					-1.63471461703428	-0.967621839011852
TraesCS5A02G261300	-0.771867934672748					
TraesCS5A02G261500	-0.338364492490739					
TraesCS5A02G262000						-0.970362967031258
TraesCS5A02G262500						-1.69402486739788
TraesCS5A02G262600	-0.551997567031235					0.340965610719007
TraesCS5A02G262800	-2.68395222051491					
TraesCS5A02G263100	-1.90727802558779					
TraesCS5A02G263400					1.42876910356788	1.62046622415225
TraesCS5A02G263500	-1.14561647170286				1.37393823838113	1.13594969179892
TraesCS5A02G264000				-2.02404436972781		
TraesCS5A02G264300	0.801816734227703				-0.38410881471301	
TraesCS5A02G264400	-0.750176532253857					
TraesCS5A02G264500	1.05119791612679					-0.462372477109941
TraesCS5A02G264600						-0.303939930562337
TraesCS5A02G264800					0.966930545899362	0.50602432991411
TraesCS5A02G265100					0.52340571787037	
TraesCS5A02G265700						-0.957130573970643
TraesCS5A02G266600	-0.929564023912354					0.707047563254509
TraesCS5A02G267000	-0.838567068974502					0.807605499526826
TraesCS5A02G267100						0.265447426167941
TraesCS5A02G267500	-0.802728232940228					
TraesCS5A02G268100					-0.696736495155181	-0.753041974602831
TraesCS5A02G268200	2.73394860838238					
TraesCS5A02G268300	-2.35882875057212					
TraesCS5A02G268400	-3.65156090266579				0.64299738936033	-0.612696893070446
TraesCS5A02G269100	0.846058029006612				-0.169719108838747	-0.221214358904675
TraesCS5A02G269300				1.49499707978288		
TraesCS5A02G269500	-0.356517720610557					0.355403880670933
TraesCS5A02G269800	1.67374282020263					
TraesCS5A02G270000	-1.82933457374298					
TraesCS5A02G270900	0.498780838646488					
TraesCS5A02G271100				1.40473096227749		
TraesCS5A02G271500						0.412496585077899
TraesCS5A02G272100	-1.37247679944478					
TraesCS5A02G272500						0.299276087312685
TraesCS5A02G273200				4.33703938538699		1.30208336195547
TraesCS5A02G274100	0.706866736866994				0.405059792037969	
TraesCS5A02G274600	1.06712695209359				0.576296808923764	-0.463423804594524
TraesCS5A02G274800						0.372243799181851
TraesCS5A02G274900		1.44525250160757			0.430955380106552	
TraesCS5A02G275400	-0.59340910326188					
TraesCS5A02G275800	-0.504198874756485					
TraesCS5A02G276200	-3.55430341431764					
TraesCS5A02G276300	-2.08880087978325	-2.02160474717622			0.503562240094338	0.940166009489527
TraesCS5A02G276700				-3.11573742788434	-1.10440333367779	
TraesCS5A02G276800	-0.416425524337199					
TraesCS5A02G276900	-0.764084867588942					
TraesCS5A02G277500	-0.896829192081155					
TraesCS5A02G279100	0.385910109250805					
TraesCS5A02G279200	0.328101403125045					
TraesCS5A02G279500					-0.426928500756209	0.368804955790855
TraesCS5A02G279700					0.464688976921461	-0.304132001655769
TraesCS5A02G279900	-2.53330941924401					
TraesCS5A02G280800	0.974184382501356					
TraesCS5A02G280900	1.23034934281646				-1.06235398825086	-1.12631403615813
TraesCS5A02G282200						0.396572802911546
TraesCS5A02G282300					0.443945499628911	
TraesCS5A02G284200	-0.533332829810087					
TraesCS5A02G284400	0.540475861359289					-0.37246946347039
TraesCS5A02G284600	-0.473137871829699					
TraesCS5A02G285300	-0.72704617036908					
TraesCS5A02G285400					-0.560467454094053	
TraesCS5A02G285600					-0.369813751485286	
TraesCS5A02G286100				-1.09080927923332	-3.4712684940792	-0.95542922932216
TraesCS5A02G286200		-0.995826131554084				0.236821934759079
TraesCS5A02G287100					-0.252811796344926	
TraesCS5A02G287800					-0.875502491232691	
TraesCS5A02G288400						-0.356760090243323
TraesCS5A02G291200	-0.640341201104653				0.531217488986167	
TraesCS5A02G291400	-0.609148910415849				0.542524653579123	
TraesCS5A02G292200	-0.66773008657222					
TraesCS5A02G292900					-1.26986542397196	-1.1228473455714
TraesCS5A02G293000	-0.57947156169376					0.458733289688852
TraesCS5A02G294600	0.475547424142463					
TraesCS5A02G295100					0.844144266537514	
TraesCS5A02G295200	1.26332393278838					
TraesCS5A02G295400	0.966904184079028				-0.402540726621898	
TraesCS5A02G296200	0.482183518681741				-0.394056586013016	
TraesCS5A02G296300	-0.567081743376146				-0.327415174070604	
TraesCS5A02G296400						0.294424563072881
TraesCS5A02G296500		1.60732491574402				
TraesCS5A02G296600					0.330851388127759	
TraesCS5A02G296900	0.383885923983523	-0.842305358329227			-0.248994152545624	-0.320269112725158
TraesCS5A02G297000	-0.868379465929829				0.911938358992614	0.969440310258207
TraesCS5A02G297900					-0.360894488940223	
TraesCS5A02G298000	-0.56753514521666					
TraesCS5A02G299100					-0.398440724111786	
TraesCS5A02G299800						0.612818999364813
TraesCS5A02G300400	1.28135163255904	-1.490201644966		-2.45614016991298		
TraesCS5A02G300800	-0.80884128082508				-0.531959748005489	-0.52355955656777
TraesCS5A02G301100	1.83828963581753					-0.38287986101245
TraesCS5A02G301200	1.29399398820972					
TraesCS5A02G302400					-0.241132315635722	
TraesCS5A02G302900	0.459570414743174				-0.764206801466627	
TraesCS5A02G303000					-0.543561785174829	
TraesCS5A02G303100					-0.345897376635096	
TraesCS5A02G304200		1.12310803443604				0.261616370064523
TraesCS5A02G304400	1.8163227472398				0.747173222670412	
TraesCS5A02G304800					-0.497604503022671	
TraesCS5A02G305100				-2.92153079135302		
TraesCS5A02G305200	0.553589079902997					0.313938953632827
TraesCS5A02G305400						0.717171271761514
TraesCS5A02G306100						-0.390063822290783
TraesCS5A02G307100	-0.70175856742006					
TraesCS5A02G307200					-0.933791824061887	
TraesCS5A02G307300	-0.414860560367957	1.09311035463372	1.26160573224452			
TraesCS5A02G308600	1.10520518856874					
TraesCS5A02G308700	-0.607630671370478					
TraesCS5A02G308736	-0.714386330136337					
TraesCS5A02G308900	-0.443266651214756					
TraesCS5A02G309900	-0.462305074170128					
TraesCS5A02G310100	-2.54502706798623					
TraesCS5A02G310600	3.88125525490361					
TraesCS5A02G310700	1.66624102494881					
TraesCS5A02G310800	1.77728218329106					
TraesCS5A02G311300	1.86669674022288					
TraesCS5A02G311900	-6.64670306830064					
TraesCS5A02G312000	-3.08235080980025					
TraesCS5A02G312500					-1.38805757086559	-1.1674517438279
TraesCS5A02G313000	-1.8428359881851				-0.346969063154949	
TraesCS5A02G314000	-0.441145514195088				0.322461875709585	0.710212451965369
TraesCS5A02G314400					0.533890061377442	0.510745592687571
TraesCS5A02G314700	-0.774532855032719					
TraesCS5A02G314800	0.56435100311765					
TraesCS5A02G315800	1.19120113475006					-0.557717558787744
TraesCS5A02G315900	0.654478366324527					
TraesCS5A02G316100					-0.606129980498405	
TraesCS5A02G316300	1.39012931936994					-0.490629961647233
TraesCS5A02G316600	2.10311925348225					-1.51522397443302
TraesCS5A02G316700				1.07587566972642		
TraesCS5A02G316800	-1.10076524490291					1.52999928915893
TraesCS5A02G317100	0.474989920839736				0.372565535758292	0.802454268382013
TraesCS5A02G317600	0.692765330959427				-0.512272476700062	
TraesCS5A02G317800	-0.634579911286753					
TraesCS5A02G318000						1.07584779140563
TraesCS5A02G318100	3.11571172513787					
TraesCS5A02G318200	-0.457543906553848					
TraesCS5A02G319600	0.512902909936379					
TraesCS5A02G319900	-2.22884997609941					1.41796301575768
TraesCS5A02G320000						-0.892856092987917
TraesCS5A02G320300					1.12911041856225	0.873964639252581
TraesCS5A02G320400	1.44697547077958					
TraesCS5A02G320600					-0.465838181081439	-0.278571078161849
TraesCS5A02G321200						0.690988716223125
TraesCS5A02G321300	-1.75222941824899					0.79496973992923
TraesCS5A02G321500						-0.148333672289328
TraesCS5A02G321800	2.55373715968107					
TraesCS5A02G322300	-1.08969021265544					
TraesCS5A02G322500	2.39816155473516				0.277481032126023	-0.305322491820054
TraesCS5A02G322900				1.32474946510982		
TraesCS5A02G323500					0.269333388307609	
TraesCS5A02G324100					0.627385856067223	
TraesCS5A02G324200	1.21360485668752				0.363028260966607	-0.542219670749085
TraesCS5A02G325200					-1.39866837538256	-1.63623367740036
TraesCS5A02G325400				0.781705199092519		0.280060402233935
TraesCS5A02G325600					-0.237420491632421	
TraesCS5A02G326100					0.398825078376022	0.250719870522849
TraesCS5A02G326300	0.99362123589184				-0.29694061653991	
TraesCS5A02G326600	-0.726846891344945					
TraesCS5A02G327900	-0.602088582346784					
TraesCS5A02G328600					1.23789381745503	
TraesCS5A02G328800	6.01875776788073					
TraesCS5A02G329300		-0.775245116401466			-0.294376657551041	
TraesCS5A02G329900					-1.17875834172896	
TraesCS5A02G330400						0.276410745412866
TraesCS5A02G330500					-0.358399365272119	
TraesCS5A02G330700	0.519773588523467					-0.244160147414611
TraesCS5A02G331300						-0.410869395290034
TraesCS5A02G331500		-1.22909850238908			-0.429077675726503	
TraesCS5A02G332000	0.964948863832691					
TraesCS5A02G332300	1.92203973407876					-1.3555338494556
TraesCS5A02G335400	0.939637785706584					
TraesCS5A02G335500	1.18102263142887					-0.148974034306672
TraesCS5A02G335600					-0.377404284969653	-0.360243576564452
TraesCS5A02G336700						0.364456357441969
TraesCS5A02G337000	-1.02327065767871					
TraesCS5A02G337100	-0.393602467385132					
TraesCS5A02G338100					-3.52558535499581	
TraesCS5A02G338200					-2.1045654784829	
TraesCS5A02G338300	0.632004675835283					
TraesCS5A02G338400				-4.95774253265042		
TraesCS5A02G338800	-0.697192170611701					
TraesCS5A02G339800	-2.09373833886206					
TraesCS5A02G340400					0.448386016706802	
TraesCS5A02G340500						0.526858341574754
TraesCS5A02G341000	-0.490871203805677					
TraesCS5A02G341300						0.310598946288596
TraesCS5A02G341600				2.16730488262685		
TraesCS5A02G343000	-1.63967404330771					
TraesCS5A02G344100	-0.686336986830972					
TraesCS5A02G346500	-0.434329722090407					
TraesCS5A02G346600	-0.58668932465021					
TraesCS5A02G347900					0.469783911024764	0.682449786943281
TraesCS5A02G348000						0.539898039973151
TraesCS5A02G348100	0.600462872120022					
TraesCS5A02G348200	0.993067681207766				0.388704527058347	-0.479272995913391
TraesCS5A02G349500	0.942111994052788					
TraesCS5A02G349700	5.71259782223626					
TraesCS5A02G350200	-0.506932071070462					
TraesCS5A02G350600	1.61431638323889				0.545398097905847	-0.247889242508484
TraesCS5A02G352900					0.45210347917372	0.675616915088912
TraesCS5A02G353700	0.635923262636886			1.11519728717686	-0.370093974227345	-0.306628888596956
TraesCS5A02G354300	-1.36724728924795				-0.879211563348858	
TraesCS5A02G355000	0.884090328321197					
TraesCS5A02G355100					-0.510887790221091	
TraesCS5A02G356000	-0.579891324912902					
TraesCS5A02G356300	0.716488100289536				2.18246563999382	1.94012455567752
TraesCS5A02G356700	1.08073295658025					
TraesCS5A02G356900	0.528168721297833				-0.61396843507145	
TraesCS5A02G357000						-0.280571058725095
TraesCS5A02G357400	0.792051098520524				0.256481788013777	-0.463447638393673
TraesCS5A02G357500					-0.318413201324065	
TraesCS5A02G358200	0.852723359889994					
TraesCS5A02G358600		0.905063529055695		0.89762240432798		
TraesCS5A02G359800					-0.443836125898149	
TraesCS5A02G360000	1.63988721660727					1.01077790056701
TraesCS5A02G360100					0.456391175428298	0.534946722516816
TraesCS5A02G361100						0.40310744670239
TraesCS5A02G362200	3.97978164336959					
TraesCS5A02G363200					-1.16731425141608	-1.29314409884439
TraesCS5A02G363300					-0.394756061005114	
TraesCS5A02G363700	-1.20056355496871					
TraesCS5A02G364100	0.45163963270582					
TraesCS5A02G364200	1.47501215199857		1.73069184904528			
TraesCS5A02G364300					0.355785252479052	0.365729559753365
TraesCS5A02G364900	-0.434795698516415				0.758544123630755	0.352823596557759
TraesCS5A02G365100				1.15031965648986	0.420909731426903	
TraesCS5A02G365300						-0.630183393308052
TraesCS5A02G365800	-0.544692043071878					0.964390545833226
TraesCS5A02G366100	-0.502050602789004				-0.445717707261492	
TraesCS5A02G366200	-0.518501176180258					
TraesCS5A02G366900	-0.717901852504858				0.598525130213112	0.556392808334202
TraesCS5A02G367300	1.04768801041733					
TraesCS5A02G367700	-0.501017940941309	1.50168805372815				
TraesCS5A02G367900	0.81311459441698					
TraesCS5A02G368300	1.56131549459896					
TraesCS5A02G368400	0.789840145489771				0.531986399962768	-0.288614411985249
TraesCS5A02G368700				-1.40533717728346		
TraesCS5A02G368800	-0.472651498705758					
TraesCS5A02G369100					-3.47152943813417	-2.27103883680015
TraesCS5A02G369300	-3.91040615662186				-1.26542557591024	-1.34410541954364
TraesCS5A02G369500						-0.308493185966066
TraesCS5A02G370000	0.512702157032216					-0.247414232606424
TraesCS5A02G370100	-0.694797360292811					
TraesCS5A02G370600	0.838919699436237				-0.24029212022396	-0.454855430444771
TraesCS5A02G370700				1.43331428293979		
TraesCS5A02G372100						0.405244849702952
TraesCS5A02G372900	-0.468106623655735					0.584126830890792
TraesCS5A02G373000					-0.611469659541785	
TraesCS5A02G373400		-1.30853702223373				
TraesCS5A02G373700	1.12530295144782					
TraesCS5A02G373900	-0.468697480911677					
TraesCS5A02G374000	1.20304265097237				5.18595264373913	5.07488654518722
TraesCS5A02G374300	-0.374944452808601					0.277142023672609
TraesCS5A02G374500		-1.9603582013712	-1.62126567759212	-1.0162361434821	-1.06480395481585	
TraesCS5A02G375000	-1.68237697043089				-1.18773965812338	1.12824214766337
TraesCS5A02G375600					-2.81113948592814	
TraesCS5A02G375800						0.395372010443219
TraesCS5A02G375900						-0.335499370560073
